security_id,issuer_id,stock_code_5d,official_security_name_en,official_issuer_name_en,issuer_identity_status,issuer_identity_basis,hkex_di_sid,hkex_di_all_sids,hkex_di_all_issuer_names,category,sub_category,security_type,board_lot,isin,trading_currency,rmb_counter_code,dual_counter_flag,wvr_flag,secondary_listing_flag,biotech_chapter18a_flag,h_share_flag,a_share_class_exists,depositary_receipt_flag,gem_flag,source_release_id,hkex_full_list_sha256,di_response_sha256
HKEX:01313,HKEX-ISSUER:282ff2fd6e9e74b7,01313,CR BLDG MAT TEC,China Resources Building Materials Technology Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,36698,36698,China Resources Building Materials Technology Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG2113L1068,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,619d3632857e766d9c1e93307b51e1e6af3f44cfd478532a994eba6723f54112
HKEX:01316,HKEX-ISSUER:064b441f1155675f,01316,NEXTEER,Nexteer Automotive Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,87851,87851,Nexteer Automotive Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG6501M1050,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,283caeb7617fd77c17088d063d0afd50a9fa61d8ed289c50139fa36b5f9bc9c9
HKEX:01318,HKEX-ISSUER:a8e312349aed60bd,01318,MAO GEPING,"Mao Geping Cosmetics Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,484247,484247|484247,"Mao Geping Cosmetics Co., Ltd.  - Domestic Shares|Mao Geping Cosmetics Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100006PM5,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,c056831097998c9799c5f206a98fa3226d7fbecb97ad42e813908c127fecc942
HKEX:01330,HKEX-ISSUER:f04fecce47c97d65,01330,DYNAGREEN ENV,"Dynagreen Environmental Protection Group Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,105360,105360|105360,"Dynagreen Environmental Protection Group Co., Ltd.  - A Shares|Dynagreen Environmental Protection Group Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100001SH0,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,f4945c01e249dbc6f335dfc2a01d2dc12ed3f17c75ea430a1546b53a25000c1a
HKEX:01333,HKEX-ISSUER:682dc28d534cc649,01333,BRETON,"Breton Technology Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,500976,500976|500976,"Breton Technology Co., Ltd.  - Domestic Shares|Breton Technology Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,200,CNE100006WR0,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,8d893382f7eb1b39ab4fbbb10b9562bf7220ba573585e2567c8d2c652cd2b9ec
HKEX:01336,HKEX-ISSUER:2d930457ee2118db,01336,NCI,New China Life Insurance Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,67513,67513,New China Life Insurance Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100001922,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,c3cdce5de6c76f54f58e05ea433a160e154c41d86b1641a1c5bbe19df0074e67
HKEX:01339,HKEX-ISSUER:0bc1159690ae2260,01339,PICC GROUP,The People's Insurance Co. (Group) of China Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,78769,78769|78769,The People's Insurance Co. (Group) of China Ltd.  - A Shares|The People's Insurance Co. (Group) of China Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100001MK7,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,7986e6baa8e27f5d3c0dd203f3a0f03e099128761b06c9055d51143fa210ef12
HKEX:01347,HKEX-ISSUER:5b6ffec31e688a85,01347,HUA HONG GRACE,Hua Hong Grace Semiconductor Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,110440,110440,Hua Hong Grace Semiconductor Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,HK0000218211,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,1700d59568b4e6581c08abc3b28d113efca9e73b1ad6af5bfdf5810e4e80452a
HKEX:01349,HKEX-ISSUER:a9c6c230cb244dc1,01349,FUDANZHANGJIANG,Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co. Ltd. s - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,96014,96014|96014,Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co. Ltd. s - A Shares|Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co. Ltd. s - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE1000000W4,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,8b3bbd7a4989813f17f88cab51c959693a5bd3af90efc3ce23475c8dbe285659
HKEX:01357,HKEX-ISSUER:7a01ad3422de949c,01357,MEITU,"Meitu, Inc.",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,146166,146166,"Meitu, Inc.",Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG5966D1051,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,ef5e345432d29d13cb6a61f9275673a98feac1e1dd976231d80550339fc1a258
HKEX:01359,HKEX-ISSUER:b148bbebe399a902,01359,CHINA CINDA,"China Cinda Asset Management Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,95226,95226|95226,"China Cinda Asset Management Co., Ltd.  - Domestic Shares|China Cinda Asset Management Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100001QS1,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,005b92c93f2796b62cc97cc680e27b3604967ef8543b7d9ddde54a4a4fd61989
HKEX:01361,HKEX-ISSUER:495a1bdefa94078f,01361,361 DEGREES,361 Degrees International Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,33305,33305,361 Degrees International Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG884931042,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,17ca802cd9f614b79da55327c67aa1b7f4260023f55de8e8903e55a59aba96b1
HKEX:01364,HKEX-ISSUER:f8537681afa18820,01364,GUMING,Guming Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,488862,488862,Guming Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,400,KYG4212T1058,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,951f0dcc9ef9dc9a90a48ac432f8306cf3d009aea1b2ddb79318c0368d0a91b3
HKEX:01368,HKEX-ISSUER:63589ad67b5a0b4d,01368,XTEP INT'L,Xtep International Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,22419,22419,Xtep International Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG982771092,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,e46a5ca6d0cf08114e9c7dbaa41a8af3738da82419569a2156b3819e79d3481d
HKEX:01375,HKEX-ISSUER:685c92279ac5a26f,01375,CC SECURITIES,"Central China Securities Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,105452,105452|105452,"Central China Securities Co., Ltd.  - A Shares|Central China Securities Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100001SS7,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,4401ba1f03e7944a7c79b31fa153a486908150be45b1d3718a7921defb50da14
HKEX:01377,HKEX-ISSUER:6b11141104d888c2,01377,DTECH,"Guangdong Dtech Technology Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,551347,551347,"Guangdong Dtech Technology Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100007RR8,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,aaa696bd9554af8a1e79ef675ffc468f90f8cc265363cb9453cfb53de03cb21b
HKEX:01378,HKEX-ISSUER:d9bcefc12b7cafa8,01378,CHINAHONGQIAO,China Hongqiao Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,57028,57028,China Hongqiao Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG211501005,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,59ae01be89e19bb7daa7743e859f0adf655431e43279dbdc617e3d05885e5463
HKEX:01384,HKEX-ISSUER:8f9e4b58461cd839,01384,DEEPEXI TECH,"Deepexi Technology Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,521037,521037,"Deepexi Technology Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,200,CNE1000076K9,HKD,,False,False,False,False,True,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,b7356f7840ab913c419f6b9b7f48f8db290f935468318c7fb594c81dbb6455f1
HKEX:01385,HKEX-ISSUER:346b6f0cdb9cff58,01385,SHANGHAI FUDAN,Shanghai Fudan Microelectronics Group Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,96965,96965|96965|96965,Shanghai Fudan Microelectronics Group Co. Ltd.  - A Shares|Shanghai Fudan Microelectronics Group Co. Ltd.  - Domestic Shares|Shanghai Fudan Microelectronics Group Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100000510,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,e173fb8ff4d239c934e365027d7adcfd31b7d7fe9570a6e86cc0a9f4f372cc13
HKEX:01398,HKEX-ISSUER:e8e5ce8ba504b357,01398,ICBC,Industrial and Commercial Bank of China Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,11636,11636|11636,Industrial and Commercial Bank of China Ltd.  - A Shares|Industrial and Commercial Bank of China Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE1000003G1,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,e5b168fc46fbc35fdb2f23ba49d0ec5c2e1efd9785884b1a2610fb7924e7d134
HKEX:01405,HKEX-ISSUER:a4258ed644fa68c3,01405,DPC DASH,DPC Dash Ltd,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,431478,431478,DPC Dash Ltd,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,VGG2R04S1048,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,22561227e440a80f653fbdd6c4d5a1b3cbfebd1351b0308efea6330c25132f94
HKEX:01415,HKEX-ISSUER:5f4a11ee5fe9b5ba,01415,COWELL,Cowell e Holdings Inc.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,118015,118015,Cowell e Holdings Inc.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG248141163,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,507e8f5a31b4d8eb68f0ad2bfba73d38c8c831574b5844d0161938e1ad6cbe1d
HKEX:01428,HKEX-ISSUER:f63296a97d99736a,01428,BRIGHT SMART,Bright Smart Securities & Commodities Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,49473,49473,Bright Smart Securities & Commodities Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG1644A1004,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,23675468682d03fe7c751c2c7a73d478dfc78d3f960b82f17ea6cb316ed37280
HKEX:01456,HKEX-ISSUER:c26bdaea94fd2cc7,01456,GLMS SEC,Guolian Minsheng Securities Co. Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,123949,123949|123949,Guolian Minsheng Securities Co. Ltd.  - A Shares|Guolian Minsheng Securities Co. Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,CNE100002003,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,3500197922ac3d39a3248d1b6e277b25057b7530efe772f51b8ac6d2f224460d
HKEX:01475,HKEX-ISSUER:d9b40f0e9877e198,01475,NISSIN FOODS,Nissin Foods Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,187157,187157,Nissin Foods Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,HK0000376142,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,68f8421299f88cfb01f8efc435290b648e93cad42197dee585751f5d1ad1c988
HKEX:01478,HKEX-ISSUER:c03a432fdefb5335,01478,Q TECH,Q Technology (Group) Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,112363,112363,Q Technology (Group) Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG7306T1058,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,9b20a8781a2328c4f3d42656924239bb3e56197676daf59836bdb23c874e1857
HKEX:01513,HKEX-ISSUER:393015873784815f,01513,LIVZON PHARMA,Livzon Pharmaceutical Group Inc.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,96404,96404|96404,Livzon Pharmaceutical Group Inc.  - A Shares|Livzon Pharmaceutical Group Inc.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,100,CNE100001QV5,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,4db819e88b8b9d4f496b724922ec7d000bd2627f4cf7ff4e5404da60c3a1c431
HKEX:01519,HKEX-ISSUER:c337061b38a31f57,01519,J&T EXPRESS-W,J&T Global Express Ltd. - W,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,448038,448038,J&T Global Express Ltd. - W,Equity,Equity Securities (Main Board),COMMON_EQUITY,200,KYG4990A1040,HKD,,False,True,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,c175b5e051d07fcf0019b00db0cc3033c4b90f3a8f76b38800cdd24866a167ab
HKEX:01528,HKEX-ISSUER:d1907fd5996dcf58,01528,RS MACALLINE,Red Star Macalline Group Corporation Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,123562,123562|123562,Red Star Macalline Group Corporation Ltd.  - A Shares|Red Star Macalline Group Corporation Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,200,CNE100001ZS2,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,079679f1580cb7d39f812b9b8dfb870a4a73351474c6c78c260cc25be4e44916
HKEX:01530,HKEX-ISSUER:e06a6a8957565cbc,01530,3SBIO,3SBio Inc.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,122617,122617,3SBio Inc.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG8875G1029,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,8bc42690990f090742d8b69b8e4ed2f308e4756b2de857bc620a8196338ffc7b
HKEX:01548,HKEX-ISSUER:f5dfd187dddb329c,01548,GENSCRIPT BIO,Genscript Biotech Corporation,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,132548,132548,Genscript Biotech Corporation,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG3825B1059,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,6b21441c47b11f0779feb58ffdcd75a8edab8b2aea7e095fd1b997dbe7bb68c8
HKEX:01579,HKEX-ISSUER:8602c20422c80b3f,01579,YIHAI INTL,Yihai International Holding Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,139962,139962,Yihai International Holding Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG984191075,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,2ce53a95cc48ddaeb021bb8c794c958fb3e7717ab3ca1909507e790d2bde1521
HKEX:01585,HKEX-ISSUER:6a4f602968c2935f,01585,YADEA,Yadea Group Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,137997,137997,Yadea Group Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,2000,KYG9830F1063,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,8f10e95f07471e817eee5edc2f828b555c244d6aa57aeaa32cb879a18b625d90
HKEX:01610,HKEX-ISSUER:fa09c3081c9ad5e2,01610,COFCO JOYCOME,COFCO Joycome Foods Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,144282,144282,COFCO Joycome Foods Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG226921008,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,98e31f6a816236306c43dfb238508ccb0fadcd361619d8ca8779bb8fb08bf660
HKEX:01618,HKEX-ISSUER:9facf387a53e2963,01618,MCC,Metallurgical Corporation of China Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,36730,36730|36730,Metallurgical Corporation of China Ltd.  - A Shares|Metallurgical Corporation of China Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100000FF3,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,c073b1aea032817cc7cd2a182d9527798642c42302659a60f9f3b13e64d8764d
HKEX:01635,HKEX-ISSUER:328da8af3a6e101c,01635,DZUG,"Shanghai Dazhong Public Utilities (Group) Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,145156,145156|145156,"Shanghai Dazhong Public Utilities (Group) Co., Ltd.  - A Shares|Shanghai Dazhong Public Utilities (Group) Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100002B48,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,720aaf46d420938949894829a5f2fca615a80632fb8dcb9dbe1c1efdf3783834
HKEX:01658,HKEX-ISSUER:8f2e3479c100e95e,01658,PSBC,"Postal Savings Bank of China Co., Ltd.  - H Shares",CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,142788,142788|142788,"Postal Savings Bank of China Co., Ltd.  - A Shares|Postal Savings Bank of China Co., Ltd.  - H Shares",Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE1000029W3,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,51fd197c19477d5df0cde7db4caa0aa6d2808f4ac5b4c5bec909b08e1907614c
HKEX:01675,HKEX-ISSUER:e3e584161ae77d19,01675,ASIAINFO TECH,AsiaInfo Technologies Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,227118,227118,AsiaInfo Technologies Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,400,VGG0542G1028,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,7bfd8c1965d1bf132cb4675d9c804ab92ff4d84a7e87eea848d7df870795240a
HKEX:01681,HKEX-ISSUER:508116ebc1658bcc,01681,CONSUN PHARMA,Consun Pharmaceutical Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,95940,95940,Consun Pharmaceutical Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG2524A1031,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,5d027a82105fb39b89033d1d6a1db828a41fa8e1fea84566599936b90955763c
HKEX:01686,HKEX-ISSUER:8d112a14e9609719,01686,SUNEVISION,SUNeVision Holdings Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,191128,191128,SUNeVision Holdings Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG857001054,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,86dc980e42236ae70bf9e4c7fc849377ab0a86bad128a7fcb4e7ddf2a9f6835a
HKEX:01688,HKEX-ISSUER:4759053a88b9fd46,01688,LINGYI ITECH,LINGYI iTECH (GUANGDONG) COMPANY  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,549722,549722|549722,LINGYI iTECH (GUANGDONG) COMPANY  - A Shares|LINGYI iTECH (GUANGDONG) COMPANY  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,660,CNE100007QH1,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,f224109b551d7ca223b7b6fe00b2e34fca3db75d535404eb73016ea94a6a3e63
HKEX:01691,HKEX-ISSUER:579f3f41e54200fe,01691,JS GLOBAL LIFE,JS Global Lifestyle Co. Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,261527,261527,JS Global Lifestyle Co. Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,500,KYG2S85A1045,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,781c50d401525f5bc4ad287e748a2bd1e86b644a7e58361d8e541c7f362dd73e
HKEX:01729,HKEX-ISSUER:32f5b7bad874b79b,01729,TIME INTERCON,Time Interconnect Technology Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,194673,194673,Time Interconnect Technology Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG8879R1048,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,5f1d8822f71ca11bab23110eea6246d20492bef66c8bacd544f01b4d8019487c
HKEX:01735,HKEX-ISSUER:dd32086d01b84406,01735,CENTRAL NEW EGY,Central New Energy Holding Group Ltd.,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,199306,199306,Central New Energy Holding Group Ltd.,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,KYG2006G1313,HKD,,False,False,False,False,False,False,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,6c7410d5ca987d658f8d04e8b8ecdc0ff4f75a20ee0d930085f530b3f40d1990
HKEX:01766,HKEX-ISSUER:a9d0f4c07b19d208,01766,CRRC,CRRC Corporation Ltd.  - H Shares,CONFIRMED,HKEX_DI_STOCK_CODE_CONFIRMED,24061,24061|24061,CRRC Corporation Ltd.  - A Shares|CRRC Corporation Ltd.  - H Shares,Equity,Equity Securities (Main Board),COMMON_EQUITY,1000,CNE100000BG0,HKD,,False,False,False,False,True,True,False,False,FMDL5B1_20260720_d31e787a3ccd,f2025b4cb11bbd9b503899215e23b5cd35859f5544f930c6c8b9db9bb86d0756,425946c0676f9fdf0c4d16ddb8c55aa86cd511ed1d49159c3b34740f67e6c900
